Speaker_ID,Speaker_name,Speaker_party_name,Speaker_gender,Speaker_birth,Stance,Relevant_Speech
StojanovićFilip,"Stojanović, Filip",Srpska radikalna stranka,M,1944,AGAINST,The problem is that these are people who are primarily psychologists and pedagogues and that bad solutions are copied from European legislation.
StojanovićFilip,"Stojanović, Filip",Srpska radikalna stranka,M,1944,NEUTRAL,"Unlike other European countries, Serbia has the misfortune that one part of it is still under occupation by those who bombed us in 1999."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,NEUTRAL,"You again said what we heard and what is in the European Commission Report, and those who help produce such reports constantly criticize, even though the Rules of Procedure do not stipulate that we must discuss something in the plenary session; rather, the committees should discuss reports from all bodies in this country, including independent and regulatory bodies. Secondly, we can discuss the European Commission reports from that period, because we did not become a candidate for the EU in 2018, right? I know that the previous government also tried, at least verbally, to convince us that we were on the path to the EU."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,NEUTRAL,"I am glad that MPs have seriously studied this report and that it has not become a mere formality to check a box in our agendas that we have fulfilled the recommendations of the European Commission Report. Indeed, this is a good discussion about the work of Commissioner Rodoljub Šabić and his associates. I do not know of any commissioner in Europe who has such a status of recognition, attention, or media presence. I do not know how it is in Europe."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,AGAINST,"The moment it was established as an independent state body, with an office on the fifth floor in Kralja Milana, in the attic, without computers, without phones—perhaps Mr. Šabić told you, or you were there with him at that time—it was clear that this effort was in vain and was only on paper. The then DOS government, like the current SNS government, wanted to ingratiate themselves with their mentors from the EU and, at their behest, create an institute that would resemble something that exists in those countries, which is an obligation for Serbia in the process of joining the EU, against which the SRS is opposed."
MacuraTatjana,"Macura, Tatjana",Dosta je bilo,F,1981,NEUTRAL,All this was also discussed in the European Commission's Progress Report on Serbia.
MalušićLjiljana,"Malušić, Ljiljana",Srpska napredna stranka,F,1958,FOR,"From the perspective of international law and international relations, aligning national legislation in the field of personal data protection with EU law represents an international legal obligation that Serbia accepted under the Stabilization and Association Agreement. Serbia, like other candidate countries for EU membership, is expected to conduct its foreign and domestic policy in line with the policies and legal frameworks of the EU, which our Republic, under our President, has done. Furthermore, Serbia, as a member state of the Council of Europe, participates in shaping European law, particularly in the field of human rights, which are also reflected in the judgments of the European Court of Human Rights, thereby becoming part of the internal legal order as generally accepted rules of international law."
MandićStanojla,"Mandić, Stanojla",-,F,1956,NEUTRAL,"The law did follow European regulations, the new European regulation in the field of data protection, but it did not sufficiently adapt them to our legal system, which is why one of our recommendations was to consider the possibility of revising the law before its implementation. The need to amend the law is confirmed by a study from the European Commission that we received a few days ago from the Ministry for European Integration, which analyzed the compatibility of the law with the General Data Protection Regulation. The conclusion of this study is that the law needs to be revised. In fact, the European Commission Report itself speaks of the need to enhance the capacities of the Commissioner."
MandićStanojla,"Mandić, Stanojla",-,F,1956,NEUTRAL,"We did the same when the new Law on Personal Data Protection was adopted, particularly regarding Article 40, which was very problematic, and this has now been established. This is stated in the studies conducted by experts from our legal field, from the judiciary, and the study we received two days ago from the Ministry for European Integration, which I mentioned at the beginning, explicitly states that Article 40 of the law is not in line with the General Data Protection Regulation and the Police Directive, nor with the practices of the European Court of Human Rights and the European Court of Justice, etc."
MartinovićAleksandar,"Martinović, Aleksandar",Srpska napredna stranka,M,1976,AGAINST,"You know that the EU asked us to impose sanctions on Russia, but we did not do it. Therefore, I think it is quite clear from that very fact that no one, not even from the EU, can dictate to Serbia, the parliamentary group SNS, or our president Aleksandar Vučić. Go ahead and ask such questions, since here there are always some references to the EU; ask that question in the United Kingdom."
MartinovićAleksandar,"Martinović, Aleksandar",Srpska napredna stranka,M,1976,NEUTRAL,"In no country in the world, in no country in Europe, does anyone except authorized bodies of the Army, the Ministry of Defense, the President of the State, or the Head of State as the Supreme Commander of the Armed Forces have the right to access such data."
MartinovićAleksandar,"Martinović, Aleksandar",Srpska napredna stranka,M,1976,FOR,"All of this is European, and all of this is according to democratic standards."
NikolićRužica,"Nikolić, Ružica",Srpska radikalna stranka,F,1976,AGAINST,"Ladies and gentlemen, members of parliament, since it has become a practice of this ruling majority to pass all laws under EU pressure and to ingratiate itself with the EU, which we will never join, today we are discussing the report on the implementation of the Law on Free Access to Information of Public Importance and the Law on Personal Data Protection. I remind you that in the last four years, the reports of the Commissioner have not been discussed in the National Assembly, although this is contrary to the law and the Rules of Procedure, and that we only considered different reports last month because these people from the EU forced you to do so. When it comes to the Law on Personal Data Protection, it is completely aligned with European regulations and the directive. What we, the Serbian Radicals, have pointed out and continue to point out when it comes to copying regulations and laws from the EU, is exactly what is happening with this mentioned law—the inapplicability of certain legal norms."
OrlićVladimir,"Orlić, Vladimir",Srpska napredna stranka,M,1983,NEUTRAL,"Because of that relationship, we have probably been listening to the foreigners, for example, the European Commission or other EU representatives, in many situations until now. I will not ask you to apologize to the EU, although I see that Šabić reacted sharply and was very dissatisfied with the fact that the EU, or those institutions involved in the preparation of this draft law I mentioned a few seconds ago, eventually gave their consent, or said they supported the final version being presented in this plenary, which someone evidently longed for, considering it some sort of stage. However, it is evident how one can fare on this stage, if it is seen as such, when dealing with such reports and matters."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"You say that they didn't force you, these Europeans, to discuss these reports because if they could force you, they would have forced you to impose sanctions on Russia. Representatives of independent regulatory bodies and all these organizations were part of that convention, imagine Nataša Kandić as part of the national convention, the EU, who sat here, before whom the highest state officials confessed, and there is now that discrepancy. Therefore, those in power must say whether all of this or at least most of it, or this specific matter, which is indeed the intention of the EU, is not needed by Serbia, and we will not accept it, just as EU officials, or individual member states, say, 'It's no use to you, stretch yourself, Serbia cannot enter the EU because there is no enlargement.' Here, there is an opportunity, step by step, for you, gentlemen in power, to break away from this function, to say that we no longer need the Commissioner, and for that to be the beginning of your rejection of the EU's orders."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,NEUTRAL,"It is indeed a fact that Sam Fabrizio and the National Convention for the European Union, which included, most alarmingly, representatives from the Natasa Kandić fund, those organizing 'Merdita,' and other such NGOs, initiated all this, including these so-called reports. These reports, according to the proposed conclusion that will be voted on, are evidently in line with what the European Commission has requested from the National Assembly, and there is really nothing to object to here."
VukadinovićĐorđe,"Vukadinović, Đorđe",Demokratska stranka Srbije,M,1962,NEUTRAL,"Because this report and the vote on it will go further and be positively evaluated in some European bodies, as the work of the Commissioner's office has also been positively evaluated in the assessments of the European Commission. I know for sure that some ministers and some people from the government have boasted, among other things, about how well this office is working, how it is progressing, while on the other hand, for the domestic audience, for the public, for the electorate, we hear the harshest criticisms, and I would say terrible things—parallels, for example, with fascism, Hitler, Nazis, and everything we have heard during this multi-hour debate, not to mention the collateral insults of political opponents, whether absent or present. So, this can pass once, twice, five times, ten times, but after that, you lose credibility even in the eyes of those European bodies to which you will refer by voting for this report."
VukadinovićĐorđe,"Vukadinović, Đorđe",Demokratska stranka Srbije,M,1962,NEUTRAL,"I believe that if you make an effort, as the president showed that with a little effort, different points of the agenda can be arranged in advance, sessions can be scheduled, points can be separated, and much or enough space can be left for discussion—then you also make an effort, if you want and if you care to comply with the reports of the European Commission and some bodies. Not because of those bodies, not because of the European Commission, but because of ourselves, because of the political climate and relations in the country."
ArsićVeroljub,"Arsić, Veroljub",Srpska napredna stranka,M,1969,FOR,"One question I have to ask—if we had no cooperation with Europe and the EU countries, would 'Hestil' have come to Smederevo? Of course not; they would sell it on the territory of the European Union. We heard stories about great losses, it turned out that it was even below the European average, but when someone says losses in the electricity sector are 15%, I would love to see them, let them prove and show those losses, as if the electricity sector is not under the control of the Government of the Republic of Serbia and does not conduct an audit of its operations according to the Law on Public Enterprises and the Law on Mandatory External Audit submitted to the Government of the Republic of Serbia. It is easy to create a narrative that we are constantly losing some independence, some part of our sovereignty, for the sake of our strategic goal of joining the EU."
AtlagićMarko,"Atlagić, Marko",Srpska napredna stranka,M,1949,NEUTRAL,"Dear citizens of the Republic of Serbia, I am sorry about one weekly newspaper, which was one of the best in this part of Europe, a weekly in our country where I once debated scientific topics with philosopher Vuk Pavićević, one of the greatest and best ethicists of all time in Serbia, which has turned to a low level, the bottom of the barrel, daily poisoning citizens, respected citizens of the Republic of Serbia, with lies and deceptions."
BojanićZoran,"Bojanić, Zoran",Srpska napredna stranka,M,1959,NEUTRAL,"What is most important, and what we have heard several times today, is that all those direct foreign investments were not only from the EU, where 70% of direct investments are from, or from the USA, where 20% of investments are from, but also from China, and my colleague Arsić mentioned a lot of good points—it seems that last year those investments amounted to 625 million dollars."
DamjanovićMiljan,"Damjanović, Miljan",Srpska radikalna stranka,M,1984,NEUTRAL,"What I would like to return to is that the authorized proposer today spoke about the price of electricity as an indicator of the cheapest energy cost in this part of Europe, and compared to Western Europe, it is much cheaper, thereby linking the standard of living of Serbian citizens and the struggle for a higher standard of living. As stated then, the average salary of 320 euros—quote, 'it's better to have 500 than 320 euros,' because with a higher salary, it is easier to pay utilities, it is easier to pay for electricity, and the standard of living of citizens is better."""
JevtovićVukojičićMilanka,"Jevtović Vukojičić, Milanka",Srpska napredna stranka,F,1960,NEUTRAL,Serbia is currently the fastest-growing economy in this part of Europe.
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,NEUTRAL,"Serbia, by all business parameters and standards, does not differ at all from the developed countries of the EU and the world."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,AGAINST,"Simply put, you are showing double standards and demonstrating that you blindly and solely listen to and obey these failed European parliamentarians, your new mentors, on how to shape electoral processes. Even the laws adopted a month and a half ago were based on their recommendations, which state that the body that should be independent, the REM, must respond in cases of abuse by certain political parties. However, it has not responded, and you give approval, imagine, to their financial operations, not a single time during any of the elections so far have they submitted a report and said - this, this, and this happened."
KostićDragana,"Kostić, Dragana",Srpska napredna stranka,F,1971,FOR,"This money also includes salaries for three newly hired employees, and it is necessary to increase this number because the regulations harmonized with EU law must be implemented. It is also important to mention that travel expenses amount to six million six hundred and fifty thousand, which is justified given that REM is a member of the European Platform of Regulatory Authorities, the Mediterranean Network of Regulatory Authorities, the Central European Regulatory Forum, and the Black Sea Regulatory Network. Also, of particular importance for regulators and Serbia is participation and work within the European group of regulatory bodies operating within the European Commission."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,NEUTRAL,"We don't need to go to Western Europe; here, in our neighborhood, you will see that it is not true that we have the cheapest energy."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,NEUTRAL,"And when it came to implementation, we saw the explanation - it cannot be done at this moment, as the authorities explained to us, because it is against the principles of the European Union and because we will not be able to open certain chapters if we close certain agencies, which is a blatant lie, complete falsehood. When it comes to the control and oversight role of agencies, Europe and the entire civilized world insist on preventing corruption and abuse, not on establishing a parallel system of power that will increase corruption, crime, etc."
PaunovićSnežana,"Paunović, Snežana",Socijalistička partija Srbije,F,1975,NEUTRAL,"We are not members of the EU, so channels registered in the EU can be freely broadcast here without the obligation of payment, etc. This is only possible in the EU, where you can be registered in one country and produce content in another. However, we are not members of the EU. According to the convention and our law, these events include qualifications for the European Championship, the European Championship, qualifications for the World Cup, the World Cup, qualifications for the Olympic Games, and the Olympic Games."
RističevićMarijan,"Rističević, Marijan",Narodna seljačka stranka,M,1958,NEUTRAL,"Our crop production is too large, while livestock farming does not meet the requirement of 0.33 livestock units per hectare, which does not meet the EU average. If we could raise one conditional livestock unit per hectare, i.e., increase by two-thirds from the current level, we would have over three million additional conditional livestock units. This would not only boost meat, milk, and egg production but also increase energy production from renewable sources, bringing multiple benefits to the state, reducing imports, increasing exports, and boosting production, thus intensifying agricultural production. This is the set of effects the Government of the Republic of Serbia strives for, unlike those who only looked to make 62,000 euros in livestock consultancy services and then say there is no more livestock on Stara Planina, and the project ends with consultancy services and the distribution of money."
TomićAleksandra,"Tomić, Aleksandra",Srpska napredna stranka,F,1969,NEUTRAL,"They have certain subsidies that the state provides, and the electricity prices in the region and EU countries are the lowest."
TomićAleksandra,"Tomić, Aleksandra",Srpska napredna stranka,F,1969,FOR,"This is the European path, in general, for the use of energy sources, and they have not, as you say, given any comparative analysis between the offers we have on the energy market, such as liquefied gas, natural gas, whether it's an offer from the East or the West, the Agency cannot operate unless the Government of the Republic of Serbia makes that decision. However, on the other hand, we have managed to integrate these matters into our system through further negotiations with the EU, particularly in our energy policy, but also through certain investments in infrastructure projects supported by the Government of the Republic of Serbia. This means that we have aligned ourselves with certain European policies, allowing access to natural gas through various networks and routes."
TomićAleksandra,"Tomić, Aleksandra",Srpska napredna stranka,F,1969,FOR,"The Energy Law, which includes the third package of EU directives that we are obligated to comply with, is partially funded by international organizations. The enhancement and orientation of the energy market in a fully competitive manner and defining the regulatory framework for a sustainable energy policy, which should be the backbone of economic policy concerning energy, defines policies related to gas, electricity, and oil. This is of great importance to us because whenever we discuss matters with developed EU countries, as well as with the East and the West, you can see that many policies are being created. All EU member states, which we aspire to join, aim to have such an institution accountable to the highest legislative body, which is the National Assembly of the Republic of Serbia. We are genuinely discussing something related to European integration, the process itself, which shows that Serbia has advanced its policies in certain areas."
TomićAleksandra,"Tomić, Aleksandra",Srpska napredna stranka,F,1969,NEUTRAL,"Regarding the price of electricity, Serbia has the lowest price compared to all EU member states and Western Balkan countries. The new package of laws that we will face in the future, which is costly not only for our country but for all countries in the region and EU members, is the future where we will have to adopt the green package of laws, where the cost of energy will be dictated exclusively by our environmental protection policies."
ČarapićAna,"Čarapić, Ana",Srpska napredna stranka,F,1985,NEUTRAL,"All international institutions, including the World Bank, IMF, European Commission, and international credit rating agencies, state that Serbia is financially stable and strong today, with positive prospects in the future. Our country has exceeded all expectations of international institutions in terms of the World Bank and the European Commission. The World Bank projected a growth of 3.5% for Serbia in 2019; not only did we meet these expectations, but we also exceeded them, achieving a GDP growth rate of 4.2% in 2019, placing us among the top in Europe for economic growth."
ĐokićZvonimir,"Đokić, Zvonimir",Srpska napredna stranka,M,1960,FOR,"In a special supplement titled 'Serbia Rapidly Moves Forward,' the Financial Times presented the successes of our country's economic and financial reforms through three thematic articles and an interview with Finance Minister Siniša Mali. As noted by the British newspaper, these reforms have made Serbia one of Europe's economic stars. Despite international uncertainties affecting the economies of parts of the EU, Serbia achieved a 4.2% growth rate in 2019, one of the highest rates in Europe, and is one of the few countries worldwide that surpassed its annual forecast. Serbia is firmly on the path to EU membership, and the fact that we are not yet a member provides certain freedoms that the country can leverage to its advantage."
BiljićVojin,"Biljić, Vojin",Dosta je bilo,M,1977,AGAINST,"Today, what matters to you most is what Germany says, what the EU says."
JovanovićBranimir,"Jovanović, Branimir",Socijaldemokratska partija Srbije,M,1979,NEUTRAL,"Therefore, all of us from the SDPS (Social Democratic Party of Serbia) want to organize an effective and efficient election process so that we become a model for other countries in the region and beyond to successfully organize their elections. I hope that, regardless of the circumstances we've faced, June 21 will be a celebration of democracy."
JovanovićNeđo,"Jovanović, Neđo",Socijalistička partija Srbije,M,1962,NEUTRAL,"First, we are calling on all relevant factors, both in Europe and beyond, to answer some questions that no one has answered so far. When all of this is over, these questions will be raised and will have to be addressed, and the only way to address them is through adequate, fact-based, and expert-based responses."
LintaMiodrag,"Linta, Miodrag",Srpska napredna stranka,M,1969,NEUTRAL,"If we look at the global situation with the pandemic, we will see that a number of European countries and several other countries on other continents have adopted almost identical or similar measures. Among those 240,000 retirees who have earned their work experience in European countries or anywhere else in the world, almost 50% or about 118,500 retirees are from the former Yugoslavia, including 56,000 retirees from Croatia, 39,000 retirees from Bosnia and Herzegovina, that is, from the Federation of Bosnia and Herzegovina and the Republika Srpska, 11,500 retirees from Slovenia, 5,800 retirees from Montenegro, and 5,800 retirees from Macedonia. Naturally, this also applies to retirees who have pensions less than 30,000 dinars but have earned pensions in European countries like Germany, France, Switzerland, Austria, although that is a small number. We all know that the pensions of those citizens, those retirees who worked in these developed European countries, are far and significantly higher than 30,000 dinars."
LončarZlatibor,"Lončar, Zlatibor",Srpska napredna stranka,M,1971,NEUTRAL,"I think this is the greatest form of democracy where you had the opportunity to hear from people from Serbia, from Europe, from the world, and everyone was allowed to say everything."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,AGAINST,"There are protests in front of parliaments in other European and world countries as well, but it's clear where they can take place and at what distance. You are interested in having as many political parties participate both locally and nationally to please the EU, and instead of decisively condemning, taking action, preventing vandalism, you started crying, complaining, and calling on the EU. The European Union has contributed to all this. EU envoys influence those who are boycotting the elections. You saw European parliamentarians, who have long been retired, come here to lecture you, and you all proudly compete to talk to them. During our presidential elections, at 5:00 PM, the EU, the European Parliament, congratulated the election of Tomislav Nikolić."
NikolićIvana,"Nikolić, Ivana",Srpska napredna stranka,F,1989,NEUTRAL,"All of this contributed to Serbia being at the top of European health standards. We built 350 kilometers of highways; railway, water, and air traffic have been greatly improved, and Serbia has become a connection between European countries."
ObradovićŽarko,"Obradović, Žarko",Socijalistička partija Srbije,M,1960,FOR,"Don't be surprised, dear citizens, that we receive certain kinds of criticism from some members of the European Parliament or some other international organizations. Of course, our orientation is to become a member of the European Union, but that does not mean we should have a submissive attitude towards Brussels or anyone else. As long as our negotiation process continues, and hopefully even after that, it is logical that as a democratic country, we can choose our friends. European integration will follow its course. It is interesting that the European Union almost never mentions anymore that the other side, Pristina, has not fulfilled its obligations, but that speaks to the behavior of some European Union leaders and their attitude towards Serbia."
OrlićVladimir,"Orlić, Vladimir",Srpska napredna stranka,M,1983,NEUTRAL,"If they are going to complain again, to write letters to people in the European Union, whether to the European Parliament or elsewhere, it doesn't matter; they should definitely, absolutely, send them recordings, their own recordings from this morning, to boast like heroes. And to those from the European Union or wherever, look, people, see all this, and since these folks are already nicely asking you to give your opinion on everything, find it appropriate to express your opinion on these issues. Do them a favor, reflect on it, and tell them what you think about fascist rampages anywhere in the world, anywhere in Europe, even in this Serbia, if you care about Serbia."
ParezanovićMarko,"Parezanović, Marko",Srpska napredna stranka,M,1986,NEUTRAL,"Since it is often repeated that half of the deceased in Europe died in nursing homes, do you know why that is? If we hadn't implemented these measures, we probably would have fared like some European countries with three, four, five, or even ten thousand deaths. Those who tell you that it is risky to go to the polls on June 21 but not risky to go in the fall, when all of Europe and all experts in Europe predict and expect a new wave of the Coronavirus, are just trying to buy themselves a few more months of time, and they don't care at all about the health of citizens or what experts, both in this country and around the world, are telling us every day."
RadulovićSaša,"Radulović, Saša",Dosta je bilo,M,1965,AGAINST,"Look, in Europe, half of the deceased—half, which amounts to tens of thousands of people—died in nursing homes, half of them in Europe. When you look at everything else, we don't even have data on how many people died in nursing homes, how many in hospitals, because they are hiding it, hiding it like a snake hides its legs, because they can't face the citizens. Together with all these globalist governments in Europe, they put healthy citizens under house arrest, healthy people, something that has never been done before, while they did not protect the elderly and sick grandmothers and grandfathers, which is what they should have done."
RističevićMarijan,"Rističević, Marijan",Narodna seljačka stranka,M,1958,NEUTRAL,"At that moment, the Minister of Health, we were 35th on the list of European countries, not EU countries. Of those, we surpassed 14 EU countries in terms of healthcare quality, not based on our assessments, but according to the assessments of international organizations that have seen new clinical centers, new equipment, a new model of behavior in healthcare, etc., how many innovative medicines we have. However, when we look at Europe, some European countries have a mortality rate of 12 to 17%, which is eight times higher than in Serbia. This means the success of our country is even greater regarding infectious diseases; we had everything that Europe had individually, but we had it all combined in Serbia. If democracy, as Europe says, and we all accept that democracy is assessed by the degree of human and minority rights that minorities have, then I ask her—which country is more democratic, Serbia or Slovenia?"
RužićBranko,"Ružić, Branko",Socijalistička partija Srbije,M,1975,NEUTRAL,"Regarding the number of signatures, I will remind you that these elections already took place right after the opening of the dialogue, after everything that representatives of part of the opposition did here in the parliament. For two years, they were not in the parliament, so they somehow managed to bring the dialogue back with the help of the European Parliament and the EU, first at the Faculty of Political Sciences, and then here in the parliament, to return to dialogue and discuss all of this. I will remind you that one of the outcomes of those discussions was the postponement of the elections from early March, so the elections could already be over now before the introduction of the state of emergency and the outbreak of this pandemic, and what would have happened?"
VukadinovićĐorđe,"Vukadinović, Đorđe",Demokratska stranka Srbije,M,1962,NEUTRAL,"We also changed the electoral laws twice in an election year, partly due to these agreements and the results of negotiations with representatives of the European Parliament and this inter-party dialogue, and now due to the state of emergency and the coronavirus."
ĐurićVladimir,"Đurić, Vladimir",Dosta je bilo,M,1970,FOR,"On behalf of the United Democratic Serbia and its electoral coalition, I invite citizens to visit our coalition website—europeansrbija.rs—where they will find exactly who they are voting for, as we proudly publish the biographies of our candidates, both professional and those related to their political credibility. I am one of the MPs whom the party could not discipline because I remained steadfast in the policies on which I received the mandate, the policies I advocated in 2016 and still advocate today, which are the policies of a civic, secular, modern European Serbia, quickly and strongly integrated into the EU and our shared European home and family of developed nations."
ŠešeljAleksandar,"Šešelj, Aleksandar",Srpska radikalna stranka,M,1993,AGAINST,"Since we have meanwhile received the European Commission's report, which is for SNS and its coalition partners something like the holy scripture, we have seen that the situation in the National Assembly, not just with the electoral legislation, can change very quickly and be presented as something that the progressives have always advocated, even though that, of course, has nothing to do with the truth. Because, according to your understanding, the legitimacy of parliamentary elections is not given by the citizens who vote in those elections, but by the assessments of the OSCE, the European Parliament, the European Commission, etc., because they say—the elections are illegitimate, even if 100% of citizens voted in them. So, the question is not whether there will be fair elections or whether there will be no vote theft, voter pressure, or the possibility for every party to present itself equally in the media, etc., but only if those who are favored by the European Union, the European Parliament, and others, participate."
ŠešeljVojislav,"Šešelj, Vojislav",Srpska radikalna stranka,M,1954,AGAINST,"We do not need to call on any foreign powers, not even the EU, to assess the situation in our country."
JovanovićNeđo,"Jovanović, Neđo",Socijalistička partija Srbije,M,1962,FOR,"It is precisely this Government of the Republic of Serbia, headed by Prime Minister Vučić, and you, esteemed Minister, as the first Deputy Prime Minister, that managed to do something that no previous government has managed to do, which is that the Republic of Serbia, through laws like this one and the legislative process in which we are actively participating, reaches a situation where we have gone from being a country that was subject to sanctions, a target of sanctions, to a country that is entering or passing through the doors of the EU and is undoubtedly becoming a permanent member of the EU, with laws that regulate precisely those matters related to certain restrictions that this law prescribes. The first reason is that, as stated in the introductory presentation by the proposer, the first Deputy Prime Minister, we are achieving harmonization of our legislation with EU legislation."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,AGAINST,"It directly violates the Constitution of Serbia and for years has not held elections for these four local self-governments in northern Kosovo and Metohija, of course, because it is part of a government that implements unconstitutional Brussels agreements in everything and that, among other things, prevents the Constitutional Court from deciding on it and has deeply ventured into that path of Serbia into the EU at any national cost, primarily at the cost of betrayal and surrender of Kosovo and Metohija. There has been little mention of the problem of the declining birthrate, that 40,000 more citizens die than are born annually, that we have fewer than one child per couple, that we are one of the oldest populations in Europe and the world, and that simply a state that has not made the fight against the declining birthrate a priority, and a Parliament that has not made the fight against the declining birthrate a national priority, truly does not deserve to receive a passing grade or to be entrusted with a new mandate"
KrasićZoran,"Krasić, Zoran",Srpska radikalna stranka,M,1956,AGAINST,"Then, the second time these restrictions started, it was said—“we have to introduce restrictions because we are just about to enter the EU.” And, as you can see, Serbia is on a long and passive journey, and according to some announcements, in four years, it will reach the doorstep of the EU. And in opinion, you can make a serious offense, be punished without knowing why you were punished because, allegedly, someone didn't like it or because you might be slowing Serbia down on its path to the EU. Surprise, surprise, with all those fabrications, a few years ago, we ended up in the National Assembly with both a pro-EU government and a pro-EU opposition, and they began to be labeled that way. This is a pro-European government; this is a pro-European opposition—poor EU, because they are neither Europhiles nor Eurosceptics. If you criticize, then I ask you—are you for the EU? This has been approved by the European Commission."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,AGAINST,"By the way, Mrs. Đurović certainly knows best when analyzing alignment with these infamous negotiations on Serbia's further path to the EU, where Serbia will certainly face further blackmail to prevent our current or similar cooperation with the Russian Federation. So, on that path of Serbia to the EU, we will inevitably have to also go the way of NATO, impose sanctions on Russia, and abolish the favorable foreign trade agreements we have with the Russian Federation because our partners from the EU simply demand this from us. Therefore, I suggest to the parliamentary committees and, of course, the future government of the Republic of Serbia to focus more on the topic of how we will preserve our relations with the Russian Federation on this disastrous path of Serbia to the EU at all costs, and not worry about the relations of the Serbian Movement Dveri with top Russian diplomats, with whom we have been friends for many years and who, of course, have repeatedly received the highest delegations of the Serbian Movement Dveri in Moscow, showing who the real partner of the Russian Federation is in the territories of Serbia."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,AGAINST,"There is no additional taxation of foreign banks that are extracting excess profits from this country with the highest interest rates in Europe. You are the last Euro-fanatic in Europe. No serious person believes in the EU anymore. Don’t, just as we were the last Yugoslavs, communists, when communist Yugoslavia was falling apart before our eyes, now become the last Euro-Unionists and Euro-fanatics, as the EU is falling apart before our eyes. On this blind path to the EU, you are clearly willing to sacrifice every national and state interest."
ŠešeljVojislav,"Šešelj, Vojislav",Srpska radikalna stranka,M,1954,AGAINST,"At the same time, most imports come from the European Union, which are sold at exorbitant prices, simply because our borders are wide open to the European Union. This increases our trade balance with the EU, but in reality, it's all fictitious. Stopping the insistence on joining the EU will not bring us any good. Yes, our largest exports are to the EU today, but our imports from the EU are much greater. The abolition of tariffs on goods from the EU was catastrophic. We finally need to choose between the EU and Russia."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"The main problem is that you said at the beginning of your speech that you did all this in accordance with EU criteria, the World Bank, and the IMF. We Serbian radicals believe that this is precisely the problem in the functioning of both the previous and the future government, because you rely exclusively on the EU, ignoring the fact that we should turn to Russia, the only sincere friend of Serbia and the Serbian people."
VučićAleksandar,"Vučić, Aleksandar",Srpska napredna stranka,M,1970,FOR,"You speak here as if someone wants to be both European and a patriot. I am for Serbia’s entry into the EU, but I am not a Euro-fanatic."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,AGAINST,"Our strength, first and foremost, our knowledge and experience in working on parliamentary committees and in delegations, is something that worries you, especially given the fact that you will no longer be able, as was the case from 2012 until now, to exclusively promote and advocate only for the policy of integrating Serbia into the EU, against which the SRS is opposed, and we believe a large number of citizens of Serbia are as well."
JanjuševićMarija,"Janjušević, Marija",Srpski pokret Dveri,F,1971,AGAINST,"When it comes to whether to cater to or follow directives from the European Union, I would like to add one more point. To the question of whether the aforementioned sources of European Union law have been translated into Serbian, the answer is—no. To the question of who were the consultants in drafting the regulations and who gave their opinion on compliance, only the European Commission is mentioned."
JanjuševićMarija,"Janjušević, Marija",Srpski pokret Dveri,F,1971,AGAINST,"Regarding what the colleague said, here we have seven listed EU directives, and as you said yourself, the rest are not listed. I would really like it if, in the explanations from the proposer, the Government of Serbia, it was stated that this is in the national interest and that it was done according to Serbian standards, rather than constantly referring to the EU, and we would all be satisfied."
JanjuševićMarija,"Janjušević, Marija",Srpski pokret Dveri,F,1971,AGAINST,"Therefore, we are not interested in any EU directive; this is something we can absolutely solve ourselves."
KrasićZoran,"Krasić, Zoran",Srpska radikalna stranka,M,1956,AGAINST,"You say the amendment is not accepted because it is the obligation of the Republic of Serbia to harmonize its laws with EU regulations, and in fulfilling this obligation in the field of biomedicine, etc. So, the EU has conditioned you that it must be this way, that you must regularly report to the European Commission, not to the WHO, informing institutions that are not even health-related. The European Commission has never cured anyone, it has no stethoscope, no laboratory. The EU has been a disaster for everyone. All who supported the EU have failed. The EU is not a holy scripture, come on. Help these people with the greatest expertise, not by pandering to the EU."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,AGAINST,"Minister, you said that you expect us to become a center for medically assisted reproduction for the entire region; God willing, we will be for all of Europe, that it will be so developed. Let's look up to the highest standards, not Europe as the EU, not their recommendations that you have to follow to be on this EU path. You know that the Serbian Radicals are absolutely against Serbia's entry into the EU. We are talking about individual cases where serious results have been achieved in modern and wealthy European countries, and in that sense, we want to emulate them and work in the same way."
