Speaker_ID,Speaker_name,Speaker_party_name,Speaker_gender,Speaker_birth,Stance,Relevant_Speech
TomaševićDamnjanovićTanja,"Tomašević Damnjanović, Tanja",Srpska napredna stranka,F,1982,ZA,"Poštovani gospodine ministre sa saradnicima, kolege i koleginice narodni poslanici, glavni prioritet politike zaštite životne sredine u EU jesu cirkularna ekonomija, eko inovacije, poboljšanje kvaliteta vazduha. Poglavlje 27. životna sredina i klima jeste jedan od najkompleksnijih i najkomplikovanijih poglavlja u procesu pregovora i obuhvata trećinu svih pravnih tekovina EU što nameće potrebu za jasnom nacionalnom politikom, posebno u oblasti planiranja finansija i dinamike za implementaciju. Cilj Predloga zakona o izmenama i dopunama Zakona o zaštiti životne sredine, jeste da se omogući korišćenje sredstava zelenog fonda za kofinansiranje projekata koji si finansiraju iz sredstava predpristupnih fondova EU i ispunjenje uslova za korišćenje sredstava iz IPARD fondova."
TomićAleksandra,"Tomić, Aleksandra",Srpska napredna stranka,F,1969,ZA,"Znači, trebalo je sprovesti ekonomske reforme, trebalo je vreme da prođe da jednostavno određene direktive EU sprovedete i donesete, otvorite pregovore sa EU i da se stvore uslovi da bi zaista Ministarstvo za životnu sredinu postojalo. To traže oni koji, recimo, političke stranke koje nisu za evropske integracije. Ja razumem da oni mogu da budu protiv evropskih integracija, ali ne razumem zašto su protiv investitora koji jednostavno stvaraju novu vrednost i zapošljavaju ljude kroz određenu vrstu investicija u ovu oblast. S druge strane, još nešto ću vam reći, predsednik, gospodin Pahor, predsednik Slovenije, kada je bio gost ovde u parlamentu Srbije i kada su bili ti razgovori na tom parlamentarnom nivou, imao je priliku da kaže da je veliku grešku Slovenija napravila što je odmah zatvorila nacionalne parkove za primer obnovljivih izvora energije, jer je time sprečila dotok realnih investicija, nego se previše oslonila na bankarski sektor u tom trenutku, jer im je odgovaralo, jer su mnogo toga jednostavno teže prošli u tom svom evropskom putu nego što bi imalo šanse da su jednostavno ušli u određenu vrstu dužih pregovora sa EU. Tako da, mislim da ono što sada radimo korak po korak, je ispravna strategija kada su u pitanju evropske integracije."
TrivanGoran,"Trivan, Goran",Socijalistička partija Srbije,M,1962,NEUTRALNO,"Prepoznali su nas kao faktor u ovom delu Evrope. zapadnog Balkana jer, iskreno, ja i nisam siguran šta to znači, ali smo predložili i prihvaćeno je da to bude čitava južna Evropa. Eto prilike da 4. i 5. decembra Srbija bude domaćin čitavoj južnoj Evropi i UN, na taj način, i pokaže da Srbija, osim što ume da bude veoma dobar domaćin, a to smo videli, ume i kompetentno da se bavi pitanjem životne sredine i već imamo, razume se, i pozive različitih zemalja da učestvujemo u njihovim skupovima i pomognemo im u onome kako mi mislimo da treba raditi."
TurkMilena,"Turk, Milena",Srpska napredna stranka,F,1986,ZA,"Predloženim izmenama zakona koji su danas pred nama, propisuje se još jedan izuzetak od ove odredbe i on se odnosi na pripremu dokumentacije kojom će se pristupiti pretpristupnim fondovima EU za iste ove projekte u oblasti kvaliteta i unapređenja kvaliteta životne sredine. Proces pristupanja Srbije EU sa sobom, svakako, nosi brojne izazove i naročito se odnose na ispunjavanje standarda u oblasti zaštite životne sredine, a za realizaciju ovakvih infrastrukturnih projekata neophodno je obezbediti jedan stabilan izvor finansiranja, jer je neophodno da Srbija sa određenim sredstvima učestvuje u pripremi, u nekim nepredviđenim troškovima koji se odnose na pripremu dokumentacije. Zaštita životne sredine je jedna od osnovnih tekovina EU i jasno je zašto su oni u ovoj meri rigorozni i zahtevni kada je ova tema u pitanju. Ono što je ključno i što je mnogo važnije je da mi ovo ne radimo ni zbog pretpristupnih pregovora, ni zbog EU, ni zbog Brisela. Usklađivanje našeg zakonodavstva sa tekovinama EU se odnosi na uvođenje najboljih dostupnih tehnologija i na dostizanje dozvoljenih graničnih vrednosti i emisija, a put pregovora je upravo taj put dogovaranja rokova u kojima ove standarde možemo dostići i sa kojim to sredstvima. Cilj je naravno uspostaviti realne rokove, izbeći ono što su neke zemlje u svojim pregovorima doživele, a to su kazne, penali ili možda čak i zatvaranje nekih firmi koje ne ispunjavaju ove standarde, jer je ovde zapravo jedan akcenat stavljan na usklađivanje privrede sa jednim novim uslovima koje nameće EU, koje nameće kvalitet životne sredine. Ono što je akcenat Evropske unije je preventivno delovanje, pravovremeno razmišljanje i predupređivanje posledica i mi zaista moramo da počnemo da menjamo svest da ne delujemo više kada se problem već dogodi, već da razmišljamo pravovremeno i da iznađemo najbolja rešenja i predupredimo potencijalnu opasnost. Takođe, Zakon o očuvanju afričko-evroazijskih migratornih ptica vodenih staništa je važan sporazum za Srbiju, s obzirom da kroz našu zemlju od 125 migratornih ptica čak 100 vrsti je zaštićeno i mi smo zaista srećni, jer čak ni u Evropi ne postoji previše ovakvih zaštićenih staništa, a u Srbiji ih trenutno ima 10."
VujićObradovićJelena,"Vujić Obradović, Jelena",Jedinstvena Srbija,F,1979,ZA,"Korisnici ili lica, a jako sam pažljivo slušala vaše izlaganje, koje je bilo i jasno i koncizno, da aplikatori za sredstva koja će jednim delom izdvojiti i Ministarstvo za zaštitu životne sredine, ali isto tako i sredstva pretpristupnih fondova EU IPARD programa, da će korisnici ovih sredstava biti kako pravna, tako i fizička lica i korisnici poljoprivrednih gazdinstava, što je jako bitno. Verujem da ćete se složiti da pitanje broj jedan ne samo evropskom putu, već i na nacionalnom putu mora biti pitanje rešavanja regionalnih deponija i svakako i svih ostalih segmenata u oblasti zaštite životne sredine. Zakonom o zaštiti životne sredine propisano je da sredstva Zelenog fonda sada u većoj meri mogu da koriste jedinice lokalne samouprave i upravo ovo nije neka velika sistemska, da kažem, izmena zakona, ali je prilagođavanje svih ovih propisa koje do sada u zakonu nisu bili prisutni, programima EU."
ČomićGordana,"Čomić, Gordana",Demokratska stranka,F,1958,NEUTRALNO,"Radi se o zaštiti životne sredine, o novcu EU koji treba nekome po Srbiji da olakša ono što ne može bez tih para koje bi trebalo da mu daju da bar jeftinije nego u bankama."
ČomićGordana,"Čomić, Gordana",Demokratska stranka,F,1958,ZA,"Ona je na korist svima, čak i onima koji ljube nasilje, čak i onima koji ljube propagandu, čak i onima koji misle da mogu pobeći od pobede ideje Demokratske stranke, evropske Srbije i svega onoga što evropska Srbija podrazumeva."
ČomićGordana,"Čomić, Gordana",Demokratska stranka,F,1958,ZA,"Ja sam zadovoljna što ste se pridružili evropskoj Srbiji, modernizacijskoj ideji, koaliciju koju je činila DS, što ste načinili jedan težak, neverovatan korak da iskoračite iz mitske, nasilne, gubitničke Srbije u pobedničku."
ŠešeljVojislav,"Šešelj, Vojislav",Srpska radikalna stranka,M,1954,NEUTRALNO,"Ono što će vas možda potresti, postoji izveštaj o poseti Evropskog komiteta za sprečavanje mučenja i neljudskog ili ponižavajućeg postupanja ili kažnjavanja, koji je podnet Vladi Republike Srbije još 11. februara 2011. godine. U izveštaju Evropskog komiteta se kaže da se režim u Specijalnom odeljenju u Zabeli može opisati, citiram - kao režim koji je na granici neljudskog i ponižavajućeg."
ŽarićKovačevićJelena,"Žarić Kovačević, Jelena",Srpska napredna stranka,F,1981,ZA,"Uvaženi ministre sa saradnicima, dame i gospodo narodni poslanici, proces EU integracija obuhvata i pregovore koji se odnose na životnu sredinu. Upravo izmene i dopune ovog Zakona o zaštiti životne sredine treba da prevaziđu razlike koje postoje između našeg zakonodavstva i pravila koja se primenjuju u EU. Osnovni cilj predloženih izmena i dopuna jeste da se omogući korišćenje sredstava iz predpristupnih fondova EU i sredstava IPARD fondova. U 2014. godini održani su skrininzi za Poglavlje 27 - životna sredina i klimatske promene, a podskrining dokument je usvojen 2015. godine i poslat je Evropskoj komisiji. To, naravno, podrazumeva izgradnju posebnih kapaciteta, to podrazumeva rad na projektima i, naravno, podrazumeva povlačenje sredstava iz fondova EU. Dakle, radi se o vrlo važnoj oblasti za proces pristupanja Srbije EU, ali se ovde govori o oblasti koja je jako važna za poboljšanje životnog standarda naših građana."
AtlagićMarko,"Atlagić, Marko",Srpska napredna stranka,M,1949,NEUTRALNO,"Naši studenti završavali su fakultete koji su bili prepoznatljivi od Rusije do SAD, od Afrike do Severne Evrope. Lajbnic, nemački filozof, je rekao: „Dajte mi vaspitanje i mi ćemo za kraće vreme nego što je jedno stoleće promeniti karakter Evrope“."
DespotovićZoran,"Despotović, Zoran",Srpska radikalna stranka,M,1965,PROTIV,"Učenici studentski standard treba izjednačavati ili približavati standardu u zemljama EU, a mi ovde radimo obrnuto. Mi usaglašavamo propise sa zemljama EU, pri čemu su ti propisi po pravilu neprimenljivi za naše uslove. Što je više tih propisa mi više zaostajemo u realnim stvarima za zemljama EU, a trebalo bi da to bude obrnuto."
DespotovićZoran,"Despotović, Zoran",Srpska radikalna stranka,M,1965,NEUTRALNO,"Tržište danas traži nešto malo varioca i sličnih metalskih zanimanja, ali oni ne ostaju nažalost kod nas, već odlaze u zemlje zapadne Evrope, recimo u okruženje, u Sloveniju, a isti je slučaj i sa vozačima. Za obrazovanje se izdvaja oko 3,5% BDP, dok je evropski standard 6%."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,PROTIV,I onda se u praksi pokazalo da to nije bilo dobro i da svi ti eksperimenti i svi uslovi koji dolaze iz EU urušavaju naš obrazovni školski sistem i da mi treba da se vratimo tradicionalnim vrednostima.
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,NEUTRALNO,"Vi ste jednostavno u situaciji, bez obzira koliko želeli i koliko hteli, nastojali, da u obrazovanju uvedete neke principe koji su opšte prihvaćeni principi, pa i u toj zapadnoj Evropi, da morate da slušate taj Međunarodni monetarni fond."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,PROTIV,"Suština ove rasprave je u nameri SRS da po ko zna koji put i ministra i Vladu upozori da ne treba na prečac donositi zakone, a pogotovu te izmene i dopune zakona, bez obzira ko kako tumačio, i dalje postoji ta namera SRS da korigujemo ono što su, kako bi rekli evropske tekovine. `Te evropske tekovine su koštale mnogo Srbiju, od kada smo počeli da gazimo tom stazom koja nas vodi na put ka Evropi, vidimo kakve su posledice, a pogotovu kada je u pitanju oblast obrazovanja."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Vi i kroz ovaj Predlog zakona, kao i inače kroz skoro sve zakone koje nam predlažete, uglavnom provlačite nešto što je vezano za zahteve EU i nikoga nije briga ni da li je to primenjivo kod nas, ni koliko to donosi troška državi, odnosno građanima Republike Srbije. Prekjuče smo citirali, sami ste napisali, onaj sporazum gde seza beše, milion evra zadužujete, da ste se obavezali tim ugovorom da ćete te pare trošiti u interesu, dakle, ne po nekim standardima EU, nego u interesu EU. Pa, da li je moguće da se u ovoj državi radi sve u interesu EU, a mi niti ćemo ući u EU, niti nas oni hoće, niti narod Srbije, kad dođe vreme da ga se pita to hoće?"
StojanovićFilip,"Stojanović, Filip",Srpska radikalna stranka,M,1944,PROTIV,Problem je što su to ljudi koji su pre svega psiholozi i pedagozi i što se prepisuju loša rešenja iz evropskog zakonodavstva.
StojanovićFilip,"Stojanović, Filip",Srpska radikalna stranka,M,1944,NEUTRALNO,Za razliku od ostalih evropskih zemalja Srbija ima tu nesreću da jedan njen deo i dalje je pod okupacijom od strane onih koji su nas bombardovali 1999. godine.
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,NEUTRALNO,"Vi ste opet rekli ono što smo čuli i što ima u Izveštaju Evropske komisije i što oni koji pomažu da se donesu takvi izveštaji stalno spočitavaju, iako u Poslovniku nema odredbe da mi moramo nešto u plenumu da raspravljamo, nego odbori treba da raspravljaju izveštaje svih organa u ovoj državi, pa i nezavisnih i regulatornih tela. Drugo, možemo da raspravljamo o izveštajima Evropske komisije iz tog perioda, jer nismo mi postali kandidati za EU 2018. godine, jel tako, nego znam da se i prethodna vlast, barem verbalno, trudila da nas ubedi da smo na putu ka EU."
GojkovićMaja,"Gojković, Maja",Srpska napredna stranka,F,1963,NEUTRALNO,"Drago mi je da su poslanici zaista ozbiljno proučili ovaj izveštaj i da to nije postala puka formalnost da bi mi upisali jedan plus u našim agendama koje imamo da smo ispunili preporuke Izveštaja Evropske komisije, nego zaista, ovo je jedna dobra diskusija o radu Poverenika Rodoljuba Šabića i njegovih saradnika. Ja ne znam nijednog poverenika u Evropi da ima takav status prepoznatljivosti, pažnje, medija. Ne znam kako je u Evropi."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,PROTIV,"Onog trenutka kada je on osnovan kao, a trebao je da bude nezavisni državni organ sa nekom kancelarijom na petom spratu u Kralja Milana u potkrovlju, bez računara, bez telefona, možda vam je pričao gospodin Šabić ili ste zajedno sa njim bili tad u to vreme, bilo je jasno da od tog posla nema ništa i da je to samo na papiru i da je tadašnja dosovska vlast isto tako kao ova sada naprednjačka htela da se dodvori svojim mentorima iz EU i da po njihovom nalogu napravi jedan institut koji će da liči na nešto što postoji u tim zemljama, odnosno što je obaveza Srbije u tom procesu priključenja EU protiv čega je SRS."
MacuraTatjana,"Macura, Tatjana",Dosta je bilo,F,1981,NEUTRALNO,O ovome svemu bilo je i reči u Izveštaju o napretku Srbije od strane Evropske komisije.
MalušićLjiljana,"Malušić, Ljiljana",Srpska napredna stranka,F,1958,ZA,"Sa stanovišta međunarodnog prava i međunarodnih odnosa usklađivanje nacionalnog zakonodavstva u oblasti zaštite podataka o ličnosti sa pravom EU predstavlja međunarodno – pravnu obavezu koju je Srbija prihvatila Sporazumom o stabilizaciji i pridruživanju. Od Srbije se kao i od drugih država koje imaju status kandidata za članstvo u EU očekuje da vodi spoljnu i unutrašnju politiku u skladu sa politikom i pravnim tekovinama EU, što je naša Republika sa našim predsednikom i učinila. Takođe, Srbija kao država članica Saveta Evrope učestvuje u kreiranju evropskog prava, ljudskih prava, a standardi ljudskih prava izraženi su između ostalog u presudama Evropskog suda za ljudska prava čime predstavljaju deo unutrašnjeg pravnog poretka kao opšte prihvaćena pravila međunarodnog prava. Nekoliko godina unazad aktivnosti EU i Saveta Evrope su značajno intenzivirane u oblasti prava za zaštitu podataka o ličnosti. Republika Srbija je sve što se od nje traži s obzirom da smo mi zemlja pristupnica EU odradila, a sad da vidimo šta je odradio gospodin koji je do nedavno bio Poverenik za informacije od javnog značaja i zaštitu podataka o ličnosti."
MandićStanojla,"Mandić, Stanojla",-,F,1956,NEUTRALNO,"Zakon jeste sledio evropske propise, novu evropsku regulativu u oblasti zaštite podataka, ali ih nije u dovoljnoj meri prilagodio našem pravnom sistemu i zato je jedna od naših preporuka bila da se razmotri mogućnost da se zakon doradi pre njegove primene. Da je zaista potrebno da se zakon promeni, to potvrđuje i studija Evropske komisije koju smo dobili pre par dana od Ministarstva za evropske integracije u kojoj je rađena analiza usaglašenosti zakona sa opštom Uredbom o zaštiti podataka i Zaključak te studije je upravo takav da zakon treba doraditi. Zapravo, i sam Izveštaj Evropske komisije govori o potrebi unapređenja kapaciteta Poverenika."
MandićStanojla,"Mandić, Stanojla",-,F,1956,NEUTRALNO,"To smo radili, recimo, i kada je donošen novi Zakon o zaštiti podataka o ličnosti, konkretno na član 40. koji je bio jako problematičan, i to se uspostavilo sad, i to kažu u ovim studijama koje su radili eksperti iz naše pravne struke, iz sudijske struke i ova studija koju smo dobili pre dva dana od Ministarstva za evropske integracije, koju sam pomenula na početku, i ona eksplicitno kaže – posebno je istaknuto da član 40. zakona nije u skladu sa opštom uredbom i policijskom direktivom, kao ni sa praksom Evropskog suda za ljudska prava i Evropskog suda pravde itd."
MartinovićAleksandar,"Martinović, Aleksandar",Srpska napredna stranka,M,1976,PROTIV,"Vi znate da je EU od nas tražila da uvedemo sankcije Rusiji, pa to nismo uradili. Dakle, mislim da je iz same te činjenice potpuno jasno da Srbiji, poslaničkoj grupi SNS i našem predsedniku Aleksandru Vučiću niko, pa niko ni iz EU ne može da naređuje. Ajde postavite takva pitanja, pošto se ovde stalno neki pozivaju na EU, ajde postavite to pitanje u Velikoj Britaniji."
MartinovićAleksandar,"Martinović, Aleksandar",Srpska napredna stranka,M,1976,NEUTRALNO,"Ni u jednoj državi na svetu, ni u jednoj državi u Evropi, niko sem ovlašćenih organa Vojske, Ministarstva odbrane, predsednika države, odnosno šefa države kao vrhovnog komandanta oružanih snaga, nema pravo uvida u tu vrstu podataka."
MartinovićAleksandar,"Martinović, Aleksandar",Srpska napredna stranka,M,1976,ZA,Sve je to evropski i sve je to po demokratskim standardima.
NikolićRužica,"Nikolić, Ružica",Srpska radikalna stranka,F,1976,PROTIV,"Dame i gospodo narodni poslanici, pošto je postala praksa ove vladajuće većine da sve zakone donosi pod pritiskom EU i da bi se dodvorila EU, u koju mi nikada nećemo ući, mi danas raspravljamo o izveštaju o sprovođenju Zakona o slobodnom pristupu informacijama od javnog značaja i Zakona o zaštiti podataka o ličnosti. Podsetiću vas da u poslednje četiri godine izveštaji Poverenika nisu bili predmet razmatranja Narodne skupštine, iako je to suprotno zakonu i Poslovniku, kao i da smo tek prošlog meseca razmatrali različite izveštaje o kojima do sada nismo samo zato što su vas ovi iz EU na to naterali. Kada je Zakon o zaštiti podataka o ličnosti u pitanju, on je potpuno usklađen sa evropskim regulativama i direktivom. Ono što smo vam mi, srpski radikali, ukazivali i na šta stalno ukazujemo kada je u pitanju prepisivanje propisa i zakona iz EU, upravo se dešava i sa ovim pomenutim zakonom, a to je neprimenljivost određenih zakonskih normi."
OrlićVladimir,"Orlić, Vladimir",Srpska napredna stranka,M,1983,NEUTRALNO,"Zbog tog odnosa, verovatno smo mi u sijasetu prilika do sada slušali upravo strane, pa evo, Evropske komisije ili drugih ljudi koji su predstavnici EU na bilo koji način. Neću da vas pozivam da se izvinjavate EU, mada vidim da je Šabić oštro reagovao i bio vrlo nezadovoljan i zbog činjenica da je EU, odnosno one institucije koje su se angažovale prilikom pripreme ovog predloga zakona o kome sam pričao pre par sekundi, na kraju dala saglasnost, odnosno rekla da podržava da se ono što je bilo pripremljeno kao finalna verzija na kraju i nađe u ovom plenumu za kojim je očigledno neko čeznuo, smatrajući ga ne znam kakvom pozornicom, mada vidi se kako na ovoj pozornici, ako je pozornicom smatraju, može da se prođe kada se ovakvim izveštajima i ovakvim stvarima i sadržajima bave."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Kažete, nisu vas naterali, ovi iz Evrope, da raspravljamo o ovim izveštajima, jer da mogu da vas nateraju, naterali bi vas da uvedete Rusiji sankcije. Nezavisnih regulatornih tela, predstavnici svih tih organizacija su bili kao deo tog konventa, zamislite Nataša Kandić, deo nacionalnog konventa, EU, koji su ovde sedele, pred kojima su se ispovedali najviši državni funkcioneri i tu je sada taj nesklad. Dakle, moraju ovi iz vlasti da kažu ili sve ovo ili bar većina, ili ovo konkretno, što jeste intencija EU, Srbiji ne treba, i mi to nećemo, kao što bez pardona funkcioneri EU, ili pojedinačno država članova EU, kažu džaba vam je, razapnite se, Srbija ne može u EU, jer proširenja nema. Hajde, evo prilike, korak po korak, vi gospodo iz vlasti, da raskrstimo sa ovom funkcijom, da kažemo da nam poverenik više ne treba i da to bude vaš početak odbijanja naloga EU."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,NEUTRALNO,"Činjenica jeste da je je Sem Frabricio i Nacionalni konvent za Evropsku uniju u kojem su, što je najstrašnije, između ostalih, bili predstavnici fonda Nataše Kandić i oni što organizuju ""Merditu"" i tako još te neke nevladine organizacije, pokrenule sve ovo vezano za, između ostalog, i za ove izveštaje tzv. Ovi izveštaji jesu, po ovom predlogu zaključka o kojem će se glasati, očigledno je da ovo jeste u skladu sa onim što je ta Evropska komisija tražila od Narodne skupštine i tu zaista ne može ništa da se prigovori."
VukadinovićĐorđe,"Vukadinović, Đorđe",Demokratska stranka Srbije,M,1962,NEUTRALNO,"Zato što je taj izveštaj i glasanje za taj izveštaj, on će ići negde dalje, i biće pozitivno vrednovan u nekim evropskim telima, kao što je i u ostalom rad same kancelarije Poverenika jeste pozitivno vrednovan i u ocenama Evropske komisije i znam pouzdano da su se neki ministri i neki ljudi iz vlasti, Vlade hvalili, između ostalog i time, kako ta kancelarija dobro radi, kako napreduje, a sa druge strane za domaću javnost, za publiku, za biračko telo slušamo najstrašnije kritike, i rekao bih, strašne stvari, paralele, ne znam, sa fašizmom, sa Hitlerom, sa nacistima i sve ono što smo mogli da čujemo tokom ove višesatne debate, da ne govorimo o kolateralnim prozivkama političkih protivnika, odsutnih ili prisutnih. Dakle, to može da prođe jednom, dva puta, pet puta, deset puta, ali posle toga gubite kredibilitet i u očima tih evropskih tela, kojima ćete se obratiti glasajući za ovaj izveštaj."
VukadinovićĐorđe,"Vukadinović, Đorđe",Demokratska stranka Srbije,M,1962,NEUTRALNO,"Ja verujem da možete, ako se potrudite, kao što je predsednica pokazala da može uz malo truda da se napravi mesto za različite tačke dnevnog reda, da se unapred zakazuju sednice, da budu odvojene tačke i da se ostavi mnogo ili dovoljno prostora za raspravu, dakle, hajde i vi onda se potrudite, ako hoćete i ako vam je stalo da izađete u susret izveštajima Evropske komisije i nekih tela. Dakle, ne zbog tih tela, ne zbog te Evropske komisije, nego zbog nas samih, zbog političke klime i odnosa u zemlji."
ArsićVeroljub,"Arsić, Veroljub",Srpska napredna stranka,M,1969,ZA,"Jedno pitanje ja moram da postavim – evo, okrećemo se, samo da mi nemamo saradnju i sa Evropom i sa zemljama Evropske unije, da li bi „Hestil“ došao u Smederevo? Pa neće, prodavaće ga na teritoriji Evropske unije. Čuli smo priče oko velikih gubitaka, ispalo je da je to čak i ispod evropskog proseka, ali kada kaže neko 15% su gubici u elektroprivredi, baš bih voleo da ih vidim, neka dokažu i pokažu te gubitke, kao da elektroprivreda nije pod kontrolom Vlade Republike Srbije i kao da ne radi reviziju svog poslovanja po Zakonu o javnim preduzećima i Zakonu o obaveznoj eksternoj reviziji koju podnosi Vladi Republike Srbije. Znači, najlakše je napraviti tu priču kako mi neprestano gubimo neku samostalnost, neko deo svog suvereniteta zarad, eto našeg strateškog cilja da idemo u EU."
AtlagićMarko,"Atlagić, Marko",Srpska napredna stranka,M,1949,NEUTRALNO,"Uvaženi građani Republike Srbije, žao mi je jednog nedeljnika koji je bio jedan od najboljih u ovom delu Evrope, a radi se o nedeljniku u našoj zemlji, u kojem je moja malenkost svojevremeno polemisala o naučnim temama sa filozofom Vukom Pavićevićem, jednim od najvećih i najboljih etičara svih vremena u Srbiji, što se pretvorio na nizak nivo sa dno kace, koji svakodnevno lažima i obmanama truje građane, vas poštovani građani Republike Srbije."
BojanićZoran,"Bojanić, Zoran",Srpska napredna stranka,M,1959,NEUTRALNO,"Ono što je najvažnije i što smo danas više puta slušali, sve te direktne strane investicije nisu bile samo iz EU gde je 70% direktnih investicija ili iz SAD gde je 20% investicija, nego i iz Kine i kolega Arsić je mnogo dobroga rekao, čini mi se da prošle godine 625 miliona dolara su bile te investicije."
DamjanovićMiljan,"Damjanović, Miljan",Srpska radikalna stranka,M,1984,NEUTRALNO,"Ono čemu bih se vratio jeste da je ovlašćeni predlagač danas govorio o ceni električne energije kao jednom pokazatelju najjeftinijeg dela u ovom delu Evrope i za razliku od Zapadne Evrope koliko je više puta jeftinije i na taj način povezala standard građana Srbije i borbe da se bude veći i da je, kako je tada rečeno, prosečna plata od 320 evra, citiram, bolje je imati 500 nego 320 evra, jer je sa većom platom lakše plaćati komunalije, lakše se plaća električna energija i životni standard građana je bolji."
JevtovićVukojičićMilanka,"Jevtović Vukojičić, Milanka",Srpska napredna stranka,F,1960,NEUTRALNO,Srbija je danas najbrže rastuća ekonomija u ovom delu Evrope.
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,NEUTRALNO,"Srbije, koja po svim parametrima i standardima poslovanja ni malo se ne razlikuje od razvijenih zemalja EU i sveta."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,PROTIV,"Jednostavno, pokazujete dvostruke aršine i pokazujete da izričito i samo slepo slušate i poštujete šta vam govore ovi propali evropski parlamentarci, vaši novi mentori, na koji način i kako da krojite izborne procese, jer i zakoni koji su usvojeni pre mesec i po dana, takođe po njihovim preporukama, gde se upravo kaže da to telo koje treba da bude nezavisno, taj REM, mora da reaguje u slučaju da dođe do zloupotrebe određenih političkih stranaka nije reagovalo, a vi dajete saglasnost, zamislite, na njihovo finansijsko poslovanje, ni u slučaju jednih izbora do sada da su oni sada lepo podneli izveštaj i da kažu - to, to i to se desilo."
KostićDragana,"Kostić, Dragana",Srpska napredna stranka,F,1971,ZA,"U ovaj novac je takođe uračunato i zarade za tri novozaposlenih, a neophodno je da se uveća ovaj broj zato što treba da se sprovode propisi koji su usklađeni sa pravom EU. Takođe je značajno da se spomene da su troškovi putovanja šest miliona 650 hiljada, a to je i opravdano s obzirom da je REM član Evropske platforme regulatornih tela, Mediteranske mreže regulatornih tela, Centralno evropskog regulatornog foruma i Crnomorske mreže regulatornih tela. Takođe od posebnog značaja za regulatore i Srbiju je učešće i rad u okviru evropske grupe regulatornih tela koji postoji i radi u okviru Evropske komisije."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,NEUTRALNO,"Ne moramo da idemo u zapadnu Evropu, evo, ovde u komšiluku, pa ćete videti da nije to baš tako da mi imamo najjeftinije energente."
MirčićMilorad,"Mirčić, Milorad",Srpska radikalna stranka,M,1956,NEUTRALNO,"I kada je trebalo da se realizuje videli smo obrazloženje – ne može to da se uradi sada ovog trenutka, kako su nam objašnjavali ovi iz vlasti, zato što je to suprotno načelima Evropske unije i zato što nećemo moći određena poglavlja da otvaramo, da pristupamo otvaranju poglavlja ako ukinemo određene agencije, što je notorna laž, potpuna neistina. Ovde kada je u pitanju kontrola i kontrolna uloga agencija, Evropa i čitav taj normalni svet insistira da se spreči korupcija, da se spreči zloupotreba, a ne da se stavi paralelni sistem vlasti koji će povećati korupciju, koji će povećati kriminal itd."
PaunovićSnežana,"Paunović, Snežana",Socijalistička partija Srbije,F,1975,NEUTRALNO,"Mi nismo članovi EU, da kanali koji su registrovani u EU mogu slobodno da se emituju ovde, bez obaveza plaćanja itd. To samo u EU, u jednoj državi možete da budete registrovani, u drugoj da proizvodite program. Međutim, mi nismo članovi EU. U te događaja i po konvenciji i po našem zakonu spadaju kvalifikacije za Evropsko prvenstvo, Evropsko prvenstvo, kvalifikacije za Svetsko prvenstvo, Svetsko prvenstvo, kvalifikacije za Olimpijske igre, Olimpijske igre."
RističevićMarijan,"Rističević, Marijan",Narodna seljačka stranka,M,1958,NEUTRALNO,"Naša ratarska proizvodnja je prevelika, a stočarstvo ne zadovoljava 0,33 grla po hektaru, ne zadovoljava prosek EU koje pod jedan samo ako podignemo po jedno grlo, uslovno po hektaru, odnosno za dve trećine koliko sada nismo, mi bi imali novih preko tri miliona uslovnih grla, a time bi potencijal, ne samo proizvodnja mesa, mleka, jaja porasla, nego bi porasla i proizvodnja energije iz obnovljivih izvora i tako bi ova država imala višestruku korist, smanjila uvoz, uvećala izvoz, povećala proizvodnju, znači intenzivirala poljoprivrednu proizvodnju, jer to je niz efekata kojim teži Vlada Republike Srbije za razliku od onih koji se gledali da u poljoprivredi samo kroz konsultantske usluge uzmu 62.000 evra u stočarstvu, pa onda kažu da na Staroj planini, eto, nema više stoke i projekat se završava konsultantskim uslugama, odnosno podelom novca."
TomićAleksandra,"Tomić, Aleksandra",Srpska napredna stranka,F,1969,NEUTRALNO,"Imaju određene subvencije koje država dotira, a cene električne energije u regionu i zemljama EU najniže."
