Speaker_ID,Speaker_name,Speaker_party_name,Speaker_gender,Speaker_birth,Stance,Relevant_Speech
ŠarovićNemanja,"Šarović, Nemanja",Srpska radikalna stranka,M,1974,PROTIV,"Potpuno je jasno da je zločinački NATO pakt, koji je bombardovao Republiku Srbiju i tadašnju SRJ na taj način počinio najstrašniji ratni zločin, zločin protiv mira, jer nema goreg zločina od vođenja agresivnog rata. I pored ogromnog materijalnog razaranja, potpuno je jasno da je NATO pakt korišćenjem ubojnih sredstava sa osiromašenim uranijumom svima nama ostavio nasleđe izuzetno loše."
ŠešeljAleksandar,"Šešelj, Aleksandar",Srpska radikalna stranka,M,1993,PROTIV,"Isto tako, od agresije NATO pakta i zločinačkog bombardovanja 1999. godine Republika Srbija, na ovaj ili onaj način, sarađuje sa NATO paktom. Potpisana su dva sporazuma SOFA i IPAP, koje je ova Narodna skupština verifikovala, koji daju više prava NATO vojnicima na teritoriji Republike Srbije, oslobođeni su svih dažbina, carina, ne smeju se privesti, legitimisati ili zaustaviti, mogu da koriste naše puteve bez naknade, naše baze i svašta još, više oni imaju prava nego što je bilo predviđeno Trojnim paktom da Jugoslavija da ustupaka Trećem rajhu. Setićemo se opet tih Rusa, ako budemo imali, ne daj Bože, nekakve poplave ili požare ili gde nam sve još nisu pomogli, zašto je problem i zašto svi beže od tih pitanja, da se reši za sedam ili osam ljudi diplomatski status, uzgred budi rečeno, koji su nas u više navrata spasili, naše stanovništvo i imovinu prilikom tih nepogoda, a u stanju smo da damo snagama NATO pakta pogodnosti kakve oni nemaju možda ni kod svoje kuće?"
ŠešeljAleksandar,"Šešelj, Aleksandar",Srpska radikalna stranka,M,1993,NEUTRALNO,"Dame i gospodo narodni poslanici, pojavila se u srpskoj javnosti nedavno informacija da Severnoatlantski pakt planira da u Srbiji organizuje klub od sto uticajnih ljudi u sferi kulture, umetnosti, nauke, politike, sporta koji bi promovisali učlanjenje Srbije u NATO pakt. Mislim da je vlast dužna da odgovori na te navode, te upućujem poslaničko pitanje ministrima unutrašnjih i spoljnih poslova, Nebojši Stefanoviću i Ivici Dačiću, kao i predsedniku Vlade Ani Brnabić i predsedniku Republike Aleksandru Vučiću – da li je istina da je počeo napad na tu svest koju ima srpski narod gde se u svim istraživanjima relevantnim govori da je više od 85% ljudi protiv NATO pakt i protiv učlanjenja i da li nam se sprema scenario iz Crne Gore gde je odluka o učlanjenju Crne Gore u NATO doneta u Skupštini umesto na referendumu.."
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,PROTIV,"Nedavan NATO agresija, NATO neprijatelji koji su izvršili bombardovanje države Srbije, prouzrokovala je određeni broj žrtava i veliku materijalnu štetu."
StevićZvonimir,"Stević, Zvonimir",Socijalistička partija Srbije,M,1957,PROTIV,"Poseban razlog za donošenje ovog zakona je i zbog pijeteta i dužnog poštovanja svih stradalih i nestalih žrtava, kao i njihovih porodica, a posebno onih koji su dali svoje živote braneći svoju državu 1999. godine, bombardovane od strane NATO agresora, koja je na nemilosrdan i nasilan način, bez odluke Saveta bezbednosti, nanela veliku ljudsku i materijalu štetu našoj zemlji. Zato mislim da je donošenje ovog zakona preteča za izgradnju novog memorijalnog kompleksa svih žrtava, kao i onih koji su stradali, nestali 1999. godine u NATO bombardovanju."
KneževićMilan,"Knežević, Milan",Srpska napredna stranka,M,1952,NEUTRALNO,"Lično mislim da će verovatno i Vlada, koja radi posvećeno i odgovorno, sve moje kolege su prethodno jasno ilustrovali naša stradanja, naše memorijale, od balkanskih ratova, ali mi moramo da uradimo jedan memorijal posvećen civilnim žrtvama i to NATO bombardovanja 99. Jesu lokalne samouprave odgovarajući spomen-obeležjima žrtve kasetne bombe u Nišu, Aleksincu, žrtve na mostu u Varvarinu, žrtve u vozu obeležene, ali bi, po meni, bilo korisno jer je palo više od 2.000 civilnih žrtava u bezrazložnom NATO bombardovanju."
KrivokapićMilovan,"Krivokapić, Milovan",Srpska napredna stranka,M,1949,PROTIV,"Ono što su naši vojnici doživljavali od Kosovske bitke i balkanskih ratova, pa sve do pakla u ratu na Kosovu i Metohiji, gde je NATO zverski napao jednu malu zemlju, gde se odigralo nešto neopisivo u istoriji čovečanstva."
ObradovićBoško,"Obradović, Boško",Srpski pokret Dveri,M,1976,NEUTRALNO,"Pod broj tri, pozvati rusku vojnu misiju u Srbiji, koja bi bila nama garant bezbednosti građana Srbije na KiM i ta ruska vojna misija povukla bi se iz Srbije istoga trenutka kada se NATO misija povuče sa KiM."
PetronijevićMilisav,"Petronijević, Milisav",Socijalistička partija Srbije,M,1949,PROTIV,"Da vas podsetim, 20. vek je inače vek velikog stradanja srpskog stanovništva u raznim svetskim i u NATO ratu i još da podsetim da Srbija nikada nije bila osvajač, ali je uvek bila na meti osvajača. Ono najsvežije o čemu želim da kažem nekoliko reči jeste brutalna agresija NATO snaga na našu zemlju 1999. godine. Zašto pominjem taj primer brutalne agresije NATO? Za NATO agresora koji je po glavi stanovnika Srbije svakom bacio tri kile bombi, to su bili ljudi, deca, žene, ali mete."
SavićNikola,"Savić, Nikola",Srpska radikalna stranka,M,1959,PROTIV,"To i ne čudi ako znamo činjenicu da je srpski narod samo u 20. veku vodio sedam oslobodilačkih ratova – dva balkanska rata, dva svetska rata, rat Srba u Bosni, rat Srba u Srpskoj krajini i naš rat protiv NATO pakta za očuvanje KiM. Svima nama je dobro poznato da je za vreme NATO agresije na našu zemlju Niš bio jedan od gradova koji je najviše stradao, koji je pretrpeo najveće i materijalne i ljudske ruševine. Svi se dobro sećamo onih užasavajućih scena kada su NATO zlikovci bacali kasetne bombe na nišku glavnu pijacu, na Niški klinički centar i kada je stradalo mnogo nedužnih civila, a među njima i jedna trudnica, student pete godine medicine."
ĐokićZvonimir,"Đokić, Zvonimir",Srpska napredna stranka,M,1960,PROTIV,"U NATO agresiji koja je počela 24. marta 1999. godine, zbog navodne humanitarne katastrofe na Kosovu i Metohiji 19 zemalja NATO alijanse je bez odobrenja Saveta bezbednosti UN napala tadašnju SRJ. I, skratiću, na sve žrtve ove zločinačke agresije NATO alijanse moraju nas iz godine u godinu, dok postojimo, podsećati ceremonije kao što je Dan sećanja na stradale u NATO agresiji koja se svakog 24. marta održavaju širom zemlje. Mora nas podsećati i Dan sećanja na civilne žrtve NATO agresije 7. maj povodom bombardovanja civila kasetnim bombama u Nišu, ali i svaka godišnjica bitke na Košarama 14. juna u čast heroja sa Košara i njihove herojske borbe protv terorista OVK."
BirmančevićBoban,"Birmančević, Boban",Srpska napredna stranka,M,1969,PROTIV,"Pozvao bih i insistirao na tome da upravo NATO agresija koja je 1999. godine obeležila jednu sramnu epizodu u istoriji EU, odnosno Evrope, a to je NATO agresija na Republiku Srbiju, i pre svega, nevine žrtve, da je bila i jedna nevina žrtva, pa bi bilo mnogo. Upravo za dobrobit i Srbije i te EU i NATO, treba podići spomenike koji će opominjati i njih da su uradili nešto sramno i nešto što nije dostojno poštenih, odgovornih i, pre svega, ljudi koji misle dobro čovečanstvu. Građani neće oprostiti onima koji su podržali NATO agresiju, i upravo oni nemaju pravo da govore o poštenju i pravdi."
BelačićAleksandra,"Belačić, Aleksandra",Srpska radikalna stranka,F,1986,PROTIV,"Dakle, Srbija je pre svega najviše i zagađena zbog bombardovanja od strane zemalja članica EU i NATO pakta. NATO je priznao da je izručio 31.000 projektila sa osiromašenim uranijumom. To su, da kažem, Jelena Milić i ovi NATO lobisti, ali mi još uvek nismo čuli zvaničan stav Vlade Srbije o osiromašenom uranijumu i o tome koliko on jeste ili nije štetan po građane Srbije i šta će po tom pitanju biti učinjeno. Tokom NATO bombardovanja raketiran je i razoren veliki broj industrijskih objekata iz kojih su u životnu sredinu prodrle toksične i opasne materije u velikim količinama i sa velikom, odnosno nesagledivom štetom po životnu sredinu. Zapaljena transformatorska ulja su bila velika nepoznanica pripadnicima, tadašnjih vatrogasnih jedinica SRJ, obzirom da su požari na piralenskim transformatorima pre NATO agresije bili izuzetno retki, odnosno nije ih ni bilo. "
BojićDubravko,"Bojić, Dubravko",Srpska radikalna stranka,M,1953,NEUTRALNO,"Dame i gospodo, čulo se ovih dana dosta diskusije na temu zaštite životne sredine, čulo se koji su najveći zagađivači, koji su najveći problemi, čulo se kako će se oni rešavati, ali malo se čulo ili malo se govorilo o jednom zagađenju kao posledici bombardovanja NATO bombardovanja naše zemlje pre skoro 20 godina. Kao član Komisije, skupštinske Komisije za istragu ovih posledica NATO bombardovanja, posebno onih sa osiromašenim uranijumom poštovaću stav Komisije i neću iznositi na videlo danas podatke do kojih dolazimo na terenu, ali ću vas samo podsetiti da se na devet lokaliteta u užoj Srbiji ispaljivani su projektili sa osiromašenim uranijumom, koji se uglavnom koriste za uništavanje oklopnih transportera i tenkova."
DespotovićZoran,"Despotović, Zoran",Srpska radikalna stranka,M,1965,PROTIV,"Pre svega, mislim na sve ono što nam je posejao NATO agresor 1999. godine, a zatim i nebriga države prema svojim građanima. Moramo biti otvoreni i iskreni prema svojim građanima i reći tamo gde su toplane, tamo gde su kotlarnice, tamo gde se loži ugalj, mazut, tamo gde je velika gustina saobraćaja, tamo gde su nam NATO zlikovci gađali i Rafineriju i Petrohemiju."
JanjuševićMarija,"Janjušević, Marija",Srpski pokret Dveri,F,1971,PROTIV,"Predlažem da se ipak ovaj zakon zove i zakon koji će otkloniti štetne posledice po zdravlje ljudi, a te posledice su pre svega posledice NATO bombardovanja. Moram da dodam, da Stoltenberg, niti bilo ko iz NATO-a nije dobrodošao u Srbiju ako će nam objašnjavati da su nas bombardovali za naše dobro."
JanjuševićMarija,"Janjušević, Marija",Srpski pokret Dveri,F,1971,PROTIV,"Mislim da nema ni boljeg trenutka da pričam o posledicama NATO bombardovanja u trenutku kada nedaleko od Beograda šeta i vršlja Stoltenberg koji je došao da nam objasni kako su nas bombardovali za naše dobro. To dobro mi, nažalost, osećamo sada, kada nam se deca leče od raka, raka kao posledice NATO bombardovanja. Iskreno se nadam da ovaj javašluk, da mi tri sata raspravljamo o samo jednom amandmanu, nije bio smišljen upravo zato da ne pričamo o dve ključne stvari u ovom trenutku, u ovoj državi, a to je NATO kao neprijatelj Srbije koji pokušava da nas uvuče i da nam definitivno otme KiM, gde dolazim na ključno pitanje."
JovanovićNataša,"Jovanović, Nataša",Srpska radikalna stranka,F,1966,PROTIV,"Umesto ovog zakona i ovih „darova“ EU, o čemu ćemo da govorimo detaljnije kasnije, na koji način, pominje kolega Mirčić, se uslovljavaju poljoprivrednici, vi ste trebali da donesete strategiju kako ćemo da zaštitimo ovo područje koje je razorio zlikovački NATO pakt, kako ćemo ponovo da obnovimo šume, biodiverzitet, da vratimo reliktne vrste biljaka koje samo Srbija ima."
LaketićDarko,"Laketić, Darko",Srpska napredna stranka,M,1975,NEUTRALNO,"Poštovani predsedavajući, poštovani ministre sa saradnicima, uvažene kolege narodni poslanici, koliki značaj naša država daje zaštiti životne sredine vidi se ne samo kroz ovaj predlog zakona, već i kroz jednu činjenicu da i Vlada Republike Srbije, ali i Narodna skupštine Republike Srbije je formirala Komisiju koja se bavi posledicama NATO bombardovanja i po životnu sredinu, ali i po zdravlje stanovništva Srbije."
MartinovićAleksandar,"Martinović, Aleksandar",Srpska napredna stranka,M,1976,NEUTRALNO,"Želeo bih da podsetim građane Srbije i jedan deo ove nove koalicije za koju mi je jako teško da je ideološki definišem, jer tu ima svega i svačega – bivših otporaša, bivših demokrata, bivših ljotićevaca, bivših tadićevaca, tu ima ljudi koji su otvoreno za NATO pakt, ima ljudi koji su, kažu, protiv NATO pakta, tu ima ljudi koji su otvoreno za Evropsku uniju, ima onih koji su protiv Evropske unije, tu ima onih koji su danas za EU a sutra su protiv EU. Može vas taj Centralni komitet, koga vi stalno spominjete, da ujedinjuje koliko hoće i leve i desne, i za EU i protiv EU, i za NATO pakt, i protiv NATO pakta, i za LJotića i protiv LJotića, i ovakve i onakve."
DespotovićZoran,"Despotović, Zoran",Srpska radikalna stranka,M,1965,PROTIV,"Ništa dobro od EU Srbija nije dobila, sem osiromašenog uranijuma i drugih otrovnih supstanci koje su nam članice EU i NATO poslale i koje će polako ali sigurno uništavati mnoge generacije posle nas."
LaketićDarko,"Laketić, Darko",Srpska napredna stranka,M,1975,NEUTRALNO,"Dakle po NATO izveštajima na Srbiju je izbačeno oko 31.000 projektila sa osiromašenim uranijumom. I, pored tog hemijskog efekta mi smo se suočili, nažalost, sa različitim hemijskim supstancama i toksinima koji su se oslobodili u toku NATO bombardovanja. Osim toga, podsetiću da je zapaljeno u toku NATO agresije 150 hiljada tona nafte, više od 20 hiljada objekata je srušeno, preko 120 industrijskih i energetskih postrojenja je takođe gađano, neki su srušeni iz temelja, neki su delimično. Ono što želim da vas informišem, i građane Republike Srbije i javnost, jeste da je skupštinska komisija koja istražuje posledice NATO bombardovanja krenula intenzivno sa radom."
MalušićLjiljana,"Malušić, Ljiljana",Srpska napredna stranka,F,1958,NEUTRALNO,"Za vreme NATO bombardovanja nadzemna skladišta fluorovodoničnom kiselinom i fozgenom bila su vidno obeležena žutim zastavicama, oznakom materija opasnih po život čoveka i ekološku katastrofu."
AtlagićMarko,"Atlagić, Marko",Srpska napredna stranka,M,1949,PROTIV,"Propali NATO prašinarski predsednički kandidat Vuk Jeremić godinama radi protiv svoje zemlje. Šesto, Vuk Jeremić je 06.09.2007. godine na zatvorenoj sednici Severnoatlanskog saveta u Briselu rekao da se zalaže, citiram, za punopravno članstvo Srbije u NATO, završen citat, i time naneo veliku štetu državi Srbiji."
BojićDubravko,"Bojić, Dubravko",Srpska radikalna stranka,M,1953,PROTIV,"U nekim zemljama da bi posegli jedno stablo treba vam pet, šest dozvola, a nama Šiptari uništavaju šume duž cele administrativne linije i nastavljaju tamo gde su NATO zlikovci stali. Moram još jednom da ukažem na katastrofalne i nesagledive posledice zagađenja životne sredine kao posledicu zločinačkog NATO bombardovanja naše zemlje. Pre nekoliko dana vrhovnik NATO koji je sticajem okolnosti pevao „Ringe, ringe, raja“ izjavi da su civile NATO bobama spasavao od Miloševića. Iako se kao izvinio za nevine kao žrtve, uvaženi građani Srbije, želim da vam kažem da je u ovoj izjavi sabrana sva bezdušnost, bezosećajnost i cinizam koji krase ove okrutne belosvetske, hladnokrvne NATO ubice. NATO je znao, a samim tim i odobrio čuvenu posetu Hašima Tačija severu Kosova koja je najveća provokacija ne samo za Srbe na Kosovu i Metohiji, već širom planete."
RadetaVjerica,"Radeta, Vjerica",Srpska radikalna stranka,F,1955,PROTIV,"Naše vrednosti nisu ni Maldivi o tuđem trošku, nisu ni CIA kursevi, nije ni NATO lobiranje."
VukadinovićĐorđe,"Vukadinović, Đorđe",Demokratska stranka Srbije,M,1962,NEUTRALNO,"Dakle, sve i svašta, svaka izjava bilo kog opozicionog ili nekog novinara ili političara, zaslužila je i dobila je žestok i veliki opširan odgovor od strane najviših predstavnika režima, a ovako nešto o čemu se govori u Evropi, NATO zauzima stav, bitni faktori se o tome pitaju, izjašnjavaju o tome, kažem, naša politika i država gotovo da ćuti. Ali, vrlo je bitno u perspektivi i u svetlu, buduće, eventualne, integracije te vojske Kosova u NATO strukture, jer u NATO ne mogu da se integrišu neke policije, milicije itd, ali oružane snage mogu. Mislim da u tom svetlu treba pre svega posmatrati ovu promenu i transformaciju kosovskih bezbednosnih snaga kao pripremu za ulazak u NATO te buduće kosovske vojske."
AtlagićMarko,"Atlagić, Marko",Srpska napredna stranka,M,1949,PROTIV,"Da li je neko mogao poverovati da će oni koji su nagovarali NATO prašinare da ubijaju našu decu, da će kada su došli na vlast 2000. godine doneti nešto dobro Republici Srbiji? Novinar Filipović je osuđen u Vojnom sudu za klevetu i špijunažu, a gle čuda, pomilovali su ga petooktobarski prvoborci i domaći NATO prašinari kad su došli na vlast."
StefanovićNebojša,"Stefanović, Nebojša",Srpska napredna stranka,M,1976,PROTIV,"Koliko ima NVO čiji se meni stav ne sviđa, pa jel ja sad treba da vodim kampanju ovde u Skupštini protiv tih NVO, da pričam o njima, da ih satanizujem, da govorim o tome da su NATO plaćenici itd? Na kraju krajeva, predsednik stranke, DS tada, gospodin Bojan Pajtić se javno kao predsednik DS založio za to da Srbija uđe u NATO, javno 2016. godine, bio je gospodin Balša Božović tu, svi iz njihove stranke. Niko se od te izjave nikada nije ogradio, niko nije rekao ništa suprotno i njihov kor je da prihvate da Srbija bude deo NATO-a. I mi se ne zalažemo da Srbija bude ni deo NATO, ništa ni blizu, niti deo bilo kog drugog bloka istočnog."
StefanovićNebojša,"Stefanović, Nebojša",Srpska napredna stranka,M,1976,PROTIV,"Što se tiče NATO mi smo vrlo jasno na poziciji da Srbija ne želi da uđe u NATO, ne pada nam napamet. Mi želimo da imamo dobre odnose sa svima u svetu, ali ne pada nam na pamet da se priključujemo ni NATO ni bilo kojoj drugoj vojnoj alijansi, jer smatramo da je put neutralnosti Srbije nešto najbolje što Srbija može da ima za sebe i svoje građane."
RističevićMarijan,"Rističević, Marijan",Narodna seljačka stranka,M,1958,ZA,"Jeremić je na sastanku sa Žakom Širakom tražio podršku za Borisa Tadića i tako dalje, stavio do znanja da su za ulazak u EU i NATO, njihovi najviši prioriteti. Pa, onda ulazak u EU i NATO ponovo."
RadenkovićDejan,"Radenković, Dejan",Socijalistička partija Srbije,M,1971,NEUTRALNO,"U pomoć su morali da im priteknu NATO eksper-ti, a kriza je stavljena pod kontrolu tek kada se Estonija odsekla od interneta i spo-ljašnjeg sveta."
KrlićMirko,"Krlić, Mirko",Srpska napredna stranka,M,1955,NEUTRALNO,"Znate, ako tražite zakonodavnu, sudsku, izvršnu vlast, sopstvene prihode, sada vojvođansku policiju, ako pre nekoliko meseci delegacija pokrajinske administracije poseti NATO i o tome nikakav izveštaj ne podnese ni Vladi ni ministarstvima, ako posle toga dobijete hrvatske amandmane u Evropskom parlementu koji govore o posebnoj zaštiti Vojvodine, onda bi bilo lepo da se skinu rukavice, da se skinu maske, ovo je izborna godina i ova politička struktura da izađe sa svojim jasnim planom o vojvođanskoj državnosti, republici, da konačno kažu šta misle."
ŠutanovacDragan,"Šutanovac, Dragan",Demokratska stranka,M,1968,NEUTRALNO,"Međutim, ljudi za razliku od NATO-a koji ima jasan standard funkcionisanje u celom svetu, policijski poslovi u svetu nemaju standard na način na koji vi to mislite, odnosno kome vi govorite."
PapugaOlena,"Papuga, Olena",Liga socijaldemokrata Vojvodine,F,1964,NEUTRALNO,"Drugo pitanje postavljam takođe ministarstvu, kada će biti izgrađena zgrada RTV koja je srušena u NATO bombardovanju 1999. godine."
KovácsElvira,"Kovács, Elvira",Savez vojvođanskih Mađara,F,1982,ZA,"S a druge strane, podsetila bih sve da se Saveza vojvođanskih Mađara zalaže za evro-atlanske integracije i stoga, želela bih još jednom da podsetim i da pozdravim činjenicu da je Republika Srbija, 8. marta prošle godine, sa NATO potpisala individualni partnerski akcioni plan, ili skraćeno, poznatiji IPAR. IPAR zapravo predstavlja najviši stepen saradnje sa partnerskom državom koja nije opredeljena za članstvo u NATO. Činjenica je, sa druge strane, da su sve zemlje istočnog bloka bez izuzetka, prvo pristupile NATO a potom EU. Nije pošlo, za sada, za rukom, ni jednoj postkomunističkoj državi da postane član EU, dok nije pristupila NATO. Članstvo u NATO je zapravo sinonim za bezbednost i sigurnost, a bezbednost nema samo vojnu komponentu. Nije teško dokazati da inostrani investitori mnogo lakše i ranije ulažu u jednu državu članicu NATO."
MarkovićDragan,"Marković, Dragan",Jedinstvena Srbija,M,1960,PROTIV,"Jesmo mi iz Jedinstvene Srbije se zalagali da napravimo programsku Vladu i nismo pogrešili i naravno poslednju Vladu koju smo napravili sa vama, ali i da postanemo član NATO pakta, mislim da još nije vreme, još uvek nam se rane nisu osušile i da ne možemo da zaboravimo sve ono šta su nam pojedine države tada radile."
RističevićMarijan,"Rističević, Marijan",Srpska napredna stranka,M,1958,NEUTRALNO,"Kada je trebao da služi, nije hteo, ali kada je počeo da se služi državom, onda se 1999. godine, naravno on će to opovrgnuti, ja imam pravo da kažem, ne odgovaram za reči izgovorene ovde, znam da će me možda Ministarstvo demantovati, ali ovo je tačno, uključio u šverc oružja vredan milion i po maraka, koje je lično odneo na Dimitrovgrad za nabavku tenkovske municije prilikom agresije NATO pakta."
ĐurišićMarko,"Đurišić, Marko",Socijaldemokratska stranka,M,1968,NEUTRALNO,"Tražio sam u skladu sa Poslovnikom da mi date reč dok ste čitali predlog kolege Bečića o objedinjavanju rasprave, koji je po mom mišljenju suprotan stavu 2. člana 157, jer ja i pored svog truda nisam uspeo da nađem međusobno uslovljena, ili rešenja koja su međusobno povezana u predlozima tačka dnevnog reda, recimo Predlog zakona o otklanjanju posledica oduzimanja imovine žrtvama Holokausta, koje nemaju živih zakonskih naslednika sa Predlogom zakona o potvrđivanju Sporazuma između Vlade Republike Srbije i organizacije NATO za podršku i nabavku o saradnji u oblasti logističke podrške, a sve to sa izborom članova u Državno veće tužilaštva i sudija koji se prvi put biraju na sudijsku funkciju."
SelakovićNikola,"Selaković, Nikola",Srpska napredna stranka,M,1983,NEUTRALNO,"Takođe, stupanjem u ugovorni odnos sa ovom organizacijom bio bi dat pravni osnov za realizaciju NATO povereničkog fonda za delaboraciju i uništavanje viška ubojnih sredstava i unapređenje kapaciteta tehničko-remontnog zavoda u Kragujevcu, u okviru kog je predviđeno i uništavanje oko 4.000 tona ubojnih sredstava."
UgljaninSulejman,"Ugljanin, Sulejman",Stranka demokratske akcije Sandžaka,M,1953,ZA,"Ovde imamo još jedan, na desetom mestu piše, Predlog zakona o potvrđivanju Sporazuma između Vlade Republike Srbije i Organizacije NATO za podršku i nabavku itd. Kao stranka, već 25 godina mi se zalažemo za evropske i evroatlantske integracije i u Danu za glasanje glasaćemo za ovaj zakon za potvrđivanje Sporazuma sa NATO paktom."
KarićIvan,"Karić, Ivan",Zeleni Srbije,M,1975,NEUTRALNO,"Od 1999. godine nismo uradili na pravi način i nismo na pravi način sanirali posledice koje se još uvek osećaju od NATO bombardovanja i to je stvar koja je ostala da se rešava, a naša sećanja polako blede."
PetrićMilan,"Petrić, Milan",Srpska narodna partija,M,1976,NEUTRALNO,"Osim posledica NATO bombardovanja osiromašenim uranijumom, uzroci se nalaze i u sveprisutnom nuklearnom otpadu kojeg ima u blizini velikih gradskih centara."
VeselinovićJanko,"Veselinović, Janko",PREOKRET,M,1965,PROTIV,"Glasaćemo za nekoliko konvencija koje su rutinske konvencije i koje bi trebale da zamagle nedavno izglasanu konvenciju, odnosno sporazum sa NATO."
ĐurišićMarko,"Đurišić, Marko",Socijaldemokratska stranka,M,1968,NEUTRALNO,Pre nekoliko dana probali ste da sakrijete Sporazum Srbije i NATO pakta.
DačićIvica,"Dačić, Ivica",Socijalistička partija Srbije,M,1966,PROTIV,"Mislim da je koncept koji smo mi ovde postavili svih ovih godina, koji je veoma jasan, da idemo u Evropu, štiteći naše nacionalne interese, ali čuvajući naše bratstvo sa Rusijom, Kinom i drugim prijateljskim zemljama, da ne želimo da budemo članica NATO pakta, ali takođe da želimo najbolje moguće odnose sa tom vojnom alijansom zbog regionalne stabilnosti i zbog Srba na Kosovu, da budemo faktor mira i stabilnosti u regionu, a ne da budemo ponovo u nekim ratovima i konfliktima."
JovanovićNeđo,"Jovanović, Neđo",Socijalistička partija Srbije,M,1962,NEUTRALNO,"Naime, radi se o tome da se prvo počela pojavljivati jedna veštačka dilema oko toga da li je Srbija pogrešila kada je potpisala, odnosno verifikovala upravo u ovom visokom domu Sporazum koji podrazumeva određene normative koje se vezuju za oružane snage NATO. Postavljaju se pitanja i određenih benefita koje navodno dobijaju pripadnici oružanih snaga NATO. Naprotiv, sve ono što podrazumeva zakonski okvir i zakonsku regulativu, da i druge vojne misije imaju mogućnost prolaska preko tuđih teritorija, teritorija zemalja ne samo koje su članice Evropske zajednice ili članice NATO, već i druge zemlje imaju potpuno identične regulative i normative kada je u pitanju ono što je definisano sporazumom koji je ova Skupština potvrdila i na taj način ozakonila."
MartinovićAleksandar,"Martinović, Aleksandar",Srpska napredna stranka,M,1976,NEUTRALNO,"Ovde je bilo reči o tome jutros, dok je bio prisutan premijer Vučić, kako smo navodno tokom 90-ih godina mi bili za rat sa NATO paktom, a kako neko drugi nije bio za rat sa NATO paktom. Niko nije bio za rat sa NATO paktom, ni Aleksandar Vučić nije bio za rat sa NATO paktom. NATO pakt je izvršio agresiju na Saveznu Republiku Jugoslaviju, zato što Savezna Republika Jugoslavija nije mogla da prihvati ponuđen politički dogovor u drugoj fazi pregovora u Rambujeu. Ali, dok je Aleksandar Vučić zemlju branio od NATO agresije, neko drugi je postavljao lokatore po Srbiji i neko drugi je iz Crne Gore, iz Nemačke pozivao da NATO još žešće udari po Jugoslaviji, jer će navodno što NATO bude žešće udarao pre da padne režim Slobodana Miloševića."
MilićevićĐorđe,"Milićević, Đorđe",Socijalistička partija Srbije,M,1978,PROTIV,"Mi smatramo da cilj Srbije, namera Srbije nije da postane član NATO, ali poštujemo stav Vlade Republike Srbije sa jednim partnerskim odnosom, odnosno da imamo jedan, da budemo odgovoran i ozbiljan sagovornik sa NATO u cilju zajedničkog doprinosa očuvanju stabilnosti u regionu."
NikolićDragan,"Nikolić, Dragan",Srpska napredna stranka,M,1960,PROTIV,"Još nešto što smo danas čuli od opozicije, vi niste često ovde pa ne slušate te žalopojke, ne slušate tu kuknjavu, pa se okrenete oko sebe i gledate i mislite da će sada da se sruše ovi zidovi kada čujete nekoga iz opozicije, ali srušiće se njima zidovi 24. aprila na izborima, biće im jasno, gledaće mnoge od nas samo na televiziji, ali ono što je bitno i što sam ja hteo da podcrtam - Srbija nije podnela zahtev za ulazak u NATO pakt, niti će koliko ja znam i cela moja poslanička grupa, a i Vlada Republike Srbije, na čelu sa Aleksandrom Vučićem, pojašnjava javnosti da mi zahtev nismo podneli, što znači nećemo ući u NATO, jer nas niko tamo i ne zove. Potpuno je deplasirano da određene političke snage, određene političke grupacije žele da naprave podelu u Srbiji na temi „Ne u NATO, mi smo protiv NATO-a“."
PetrovićPetar,"Petrović, Petar",Jedinstvena Srbija,M,1951,ZA,"Takođe treba naglasiti i ono što Vlada već godinama radi i kreira tu politiku vojne neutralnosti Republike Srbije da treba sarađivati i sa NATO paktom i sa Rusijom i sa svim drugim silama koje nešto znače na međunarodnoj sceni i u tom delu imate punu podršku, kako vi gospodine premijeru, tako i Ministarstvo odbrane od strane Jedinstvene Srbije, ne samo poslanika Jedinstvene Srbije, nego svih članova Jedinstvene Srbije."
TončevNovica,"Tončev, Novica",Socijalistička partija Srbije,M,1962,NEUTRALNO,"To je jedan od najlepših vojnih objekata u Srbiji, koji je obnovljen 2008. godine, posle NATO bombi."
UgljaninSulejman,"Ugljanin, Sulejman",Stranka demokratske akcije Sandžaka,M,1953,ZA,"Za kraj, kada govorimo o jednom ekonomisti, uspešnom ekonomisti, sposobnom čoveku želim da kažem da očekujemo, vi znate SDA Sandžaka od samog početka se zalaže za evropske i NATO integracije, mislim da će u kontinuitetu gospodin Đorđević uspeti da dovede našu zemlju do mesta, do statusa da dobijemo poziv za članstvo i time steknemo jedan veliki preduslov na lestvici sigurnih zemalja, da se podigne naš rejting i postanemo zemlja povoljna za strane investicije."
VučićAleksandar,"Vučić, Aleksandar",Srpska napredna stranka,M,1970,NEUTRALNO,"Kažete te nam da neko nekakve ratnohuškačke poruke ima i pričate da nešto hoćemo sa NATO da ratujemo. Kažete da smo se hvalili kako smo pobedili NATO. Nikada nisam rekao da samo pobedili NATO, naprotiv, neki drugi su to govorili, pa ste onda to uzeli kao mantru, da ponavljate narednih 15 godina, i dalje živite u periodu od pre 20 godina, pošto ne možete da živite u savremenom dobu, nemate nikakve ideje koje biste ponudili građanima."
